t0_3h,future_3h,realized_score
429,53,-2.012471
429,57,-1.945793
429,62,-1.868250
429,67,-1.796290
429,73,-1.716261
429,78,-1.654139
429,85,-1.573181
429,92,-1.498289
429,99,-1.428617
429,107,-1.354516
429,116,-1.277230
429,125,-1.205491
429,135,-1.131388
429,146,-1.055754
429,157,-0.985440
429,170,-0.908253
429,184,-0.831294
429,199,-0.754922
429,214,-0.683971
429,232,-0.604983
429,250,-0.531780
429,270,-0.456273
429,292,-0.379312
429,315,-0.304723
429,340,-0.229500
429,368,-0.151466
429,397,-0.076592
429,429,0.000000
429,463,0.075424
429,500,0.151514
429,540,0.227741
429,583,0.303682
429,630,0.380580
429,680,0.456374
429,735,0.533606
429,793,0.609064
429,857,0.686211
429,925,0.762140
429,999,0.838703
429,1079,0.915369
429,1165,0.991714
429,1258,1.068201
429,1358,1.144399
429,1467,1.221333
429,1584,1.297816
429,1710,1.374124
429,1847,1.450977
429,1994,1.527358
429,2153,1.603893
429,2325,1.680579
429,2511,1.757381
429,2711,1.833871
429,2928,1.910737
429,3161,1.987180
429,3414,2.064059
429,3686,2.140608
429,3980,2.217248
429,4298,2.294023
429,4641,2.370717
429,5011,2.447344
429,5411,2.500000
429,5842,2.500000
429,6309,2.500000
429,6812,2.500000
429,7355,2.500000
429,7942,2.500000
429,8576,2.500000
429,9260,2.500000
429,9999,2.500000
463,0,-2.500000
463,1,-2.500000
463,2,-2.500000
463,3,-2.500000
463,4,-2.500000
463,5,-2.500000
463,6,-2.500000
463,7,-2.500000
463,8,-2.500000
463,9,-2.500000
463,10,-2.500000
463,11,-2.500000
463,12,-2.500000
463,13,-2.500000
463,14,-2.500000
463,15,-2.500000
463,16,-2.500000
463,17,-2.500000
463,19,-2.500000
463,21,-2.500000
463,22,-2.500000
463,24,-2.500000
463,26,-2.500000
463,28,-2.500000
463,31,-2.500000
463,33,-2.500000
463,36,-2.434783
463,39,-2.364176
463,42,-2.298226
463,45,-2.236359
463,49,-2.159407
463,53,-2.087956
463,57,-2.021272
463,62,-1.943722
463,67,-1.871756
463,73,-1.791720
463,78,-1.729593
463,85,-1.648630
463,92,-1.573734
463,99,-1.504058
463,107,-1.429953
463,116,-1.352665
463,125,-1.280924
463,135,-1.206818
463,146,-1.131183
463,157,-1.060868
463,170,-0.983679
463,184,-0.906719
463,199,-0.830347
463,214,-0.759396
463,232,-0.680408
463,250,-0.607204
463,270,-0.531697
463,292,-0.454736
463,315,-0.380147
463,340,-0.304924
463,368,-0.226890
463,397,-0.152016
463,429,-0.075424
463,463,0.000000
463,500,0.076090
463,540,0.152317
463,583,0.228259
463,630,0.305157
463,680,0.380951
463,735,0.458182
463,793,0.533640
463,857,0.610787
463,925,0.686716
463,999,0.763279
463,1079,0.839945
463,1165,0.916291
463,1258,0.992777
463,1358,1.068975
463,1467,1.145909
463,1584,1.222392
463,1710,1.298700
463,1847,1.375553
463,1994,1.451934
463,2153,1.528469
463,2325,1.605155
463,2511,1.681957
463,2711,1.758447
463,2928,1.835313
463,3161,1.911756
463,3414,1.988635
463,3686,2.065184
463,3980,2.141824
463,4298,2.218599
463,4641,2.295294
463,5011,2.371920
463,5411,2.448645
463,5842,2.500000
463,6309,2.500000
463,6812,2.500000
463,7355,2.500000
463,7942,2.500000
463,8576,2.500000
463,9260,2.500000
463,9999,2.500000
500,0,-2.500000
500,1,-2.500000
500,2,-2.500000
500,3,-2.500000
500,4,-2.500000
500,5,-2.500000
500,6,-2.500000
500,7,-2.500000
500,8,-2.500000
500,9,-2.500000
500,10,-2.500000
500,11,-2.500000
500,12,-2.500000
500,13,-2.500000
500,14,-2.500000
500,15,-2.500000
500,16,-2.500000
500,17,-2.500000
500,19,-2.500000
500,21,-2.500000
500,22,-2.500000
500,24,-2.500000
500,26,-2.500000
500,28,-2.500000
500,31,-2.500000
500,33,-2.500000
500,36,-2.500000
500,39,-2.440318
500,42,-2.374364
500,45,-2.312493
500,49,-2.235536
500,53,-2.164081
500,57,-2.097394
500,62,-2.019839
500,67,-1.947869
500,73,-1.867830
500,78,-1.805701
500,85,-1.724734
500,92,-1.649836
500,99,-1.580158
500,107,-1.506052
500,116,-1.428762
500,125,-1.357019
500,135,-1.282912
500,146,-1.207276
500,157,-1.136960
500,170,-1.059771
500,184,-0.982810
500,199,-0.906438
500,214,-0.835486
500,232,-0.756498
500,250,-0.683295
500,270,-0.607787
500,292,-0.530826
500,315,-0.456237
500,340,-0.381014
500,368,-0.302980
500,397,-0.228106
500,429,-0.151514
500,463,-0.076090
500,500,0.000000
500,540,0.076227
500,583,0.152169
500,630,0.229067
500,680,0.304860
500,735,0.382092
500,793,0.457550
500,857,0.534697
500,925,0.610626
500,999,0.687189
500,1079,0.763855
500,1165,0.840201
500,1258,0.916687
500,1358,0.992885
500,1467,1.069819
500,1584,1.146302
500,1710,1.222610
500,1847,1.299463
500,1994,1.375844
500,2153,1.452379
500,2325,1.529065
500,2511,1.605867
500,2711,1.682357
500,2928,1.759223
500,3161,1.835666
500,3414,1.912545
500,3686,1.989094
500,3980,2.065734
500,4298,2.142509
500,4641,2.219203
500,5011,2.295830
500,5411,2.372554
500,5842,2.449126
500,6309,2.500000
500,6812,2.500000
500,7355,2.500000
500,7942,2.500000
500,8576,2.500000
500,9260,2.500000
500,9999,2.500000
540,0,-2.500000
540,1,-2.500000
540,2,-2.500000
540,3,-2.500000
540,4,-2.500000
540,5,-2.500000
540,6,-2.500000
540,7,-2.500000
540,8,-2.500000
540,9,-2.500000
540,10,-2.500000
540,11,-2.500000
540,12,-2.500000
540,13,-2.500000
540,14,-2.500000
540,15,-2.500000
540,16,-2.500000
540,17,-2.500000
540,19,-2.500000
540,21,-2.500000
540,22,-2.500000
540,24,-2.500000
540,26,-2.500000
540,28,-2.500000
540,31,-2.500000
540,33,-2.500000
540,36,-2.500000
540,39,-2.500000
540,42,-2.450617
540,45,-2.388743
540,49,-2.311784
540,53,-2.240327
540,57,-2.173637
540,62,-2.096081
540,67,-2.024109
540,73,-1.944068
540,78,-1.881937
540,85,-1.800969
540,92,-1.726069
540,99,-1.656390
540,107,-1.582283
540,116,-1.504992
540,125,-1.433249
540,135,-1.359142
540,146,-1.283505
540,157,-1.213188
540,170,-1.135999
540,184,-1.059038
540,199,-0.982665
540,214,-0.911714
540,232,-0.832725
540,250,-0.759522
540,270,-0.684015
540,292,-0.607054
540,315,-0.532465
540,340,-0.457241
540,368,-0.379207
540,397,-0.304334
540,429,-0.227741
540,463,-0.152317
540,500,-0.076227
540,540,0.000000
540,583,0.075941
540,630,0.152839
540,680,0.228633
540,735,0.305864
540,793,0.381323
540,857,0.458469
540,925,0.534399
540,999,0.610962
540,1079,0.687627
540,1165,0.763973
540,1258,0.840459
540,1358,0.916658
540,1467,0.993592
540,1584,1.070074
540,1710,1.146383
540,1847,1.223236
540,1994,1.299617
540,2153,1.376151
540,2325,1.452838
540,2511,1.529640
540,2711,1.606130
540,2928,1.682995
540,3161,1.759438
540,3414,1.836318
540,3686,1.912867
540,3980,1.989507
540,4298,2.066282
540,4641,2.142976
540,5011,2.219602
540,5411,2.296327
540,5842,2.372898
540,6309,2.449739
540,6812,2.500000
540,7355,2.500000
540,7942,2.500000
540,8576,2.500000
540,9260,2.500000
540,9999,2.500000
583,0,-2.500000
583,1,-2.500000
583,2,-2.500000
583,3,-2.500000
583,4,-2.500000
583,5,-2.500000
583,6,-2.500000
583,7,-2.500000
583,8,-2.500000
583,9,-2.500000
583,10,-2.500000
583,11,-2.500000
583,12,-2.500000
583,13,-2.500000
583,14,-2.500000
583,15,-2.500000
583,16,-2.500000
583,17,-2.500000
583,19,-2.500000
583,21,-2.500000
583,22,-2.500000
583,24,-2.500000
583,26,-2.500000
583,28,-2.500000
583,31,-2.500000
583,33,-2.500000
583,36,-2.500000
583,39,-2.500000
583,42,-2.500000
583,45,-2.464695
583,49,-2.387735
583,53,-2.316277
583,57,-2.249586
583,62,-2.172029
583,67,-2.100056
583,73,-2.020014
583,78,-1.957883
583,85,-1.876914
583,92,-1.802013
583,99,-1.732334
583,107,-1.658226
583,116,-1.580935
583,125,-1.509191
583,135,-1.435084
583,146,-1.359446
583,157,-1.289130
583,170,-1.211941
583,184,-1.134980
583,199,-1.058607
583,214,-0.987655
583,232,-0.908667
583,250,-0.835463
583,270,-0.759956
583,292,-0.682995
583,315,-0.608406
583,340,-0.533183
583,368,-0.455149
583,397,-0.380275
583,429,-0.303682
583,463,-0.228259
583,500,-0.152169
583,540,-0.075941
583,583,0.000000
583,630,0.076898
583,680,0.152692
583,735,0.229923
583,793,0.305382
583,857,0.382528
583,925,0.458458
583,999,0.535020
583,1079,0.611686
583,1165,0.688032
583,1258,0.764518
583,1358,0.840716
583,1467,0.917650
583,1584,0.994133
583,1710,1.070441
583,1847,1.147294
583,1994,1.223675
583,2153,1.300210
583,2325,1.376897
583,2511,1.453699
583,2711,1.530189
583,2928,1.607054
583,3161,1.683497
583,3414,1.760376
583,3686,1.836926
583,3980,1.913566
583,4298,1.990341
583,4641,2.067035
583,5011,2.143661
583,5411,2.220386
583,5842,2.296957
583,6309,2.373798
583,6812,2.450448
583,7355,2.500000
583,7942,2.500000
583,8576,2.500000
583,9260,2.500000
583,9999,2.500000
630,0,-2.500000
630,1,-2.500000
630,2,-2.500000
630,3,-2.500000
630,4,-2.500000
630,5,-2.500000
630,6,-2.500000
630,7,-2.500000
630,8,-2.500000
630,9,-2.500000
630,10,-2.500000
630,11,-2.500000
630,12,-2.500000
630,13,-2.500000
630,14,-2.500000
630,15,-2.500000
630,16,-2.500000
630,17,-2.500000
630,19,-2.500000
630,21,-2.500000
630,22,-2.500000
630,24,-2.500000
630,26,-2.500000
630,28,-2.500000
630,31,-2.500000
630,33,-2.500000
630,36,-2.500000
630,39,-2.500000
630,42,-2.500000
630,45,-2.500000
630,49,-2.464638
630,53,-2.393179
630,57,-2.326488
630,62,-2.248930
630,67,-2.176957
630,73,-2.096915
630,78,-2.034783
630,85,-1.953814
630,92,-1.878913
630,99,-1.809233
630,107,-1.735125
630,116,-1.657834
630,125,-1.586090
630,135,-1.511982
630,146,-1.436345
630,157,-1.366028
630,170,-1.288839
630,184,-1.211878
630,199,-1.135505
630,214,-1.064553
630,232,-0.985565
630,250,-0.912361
630,270,-0.836854
630,292,-0.759893
630,315,-0.685304
630,340,-0.610081
630,368,-0.532047
630,397,-0.457173
630,429,-0.380580
630,463,-0.305157
630,500,-0.229067
630,540,-0.152839
630,583,-0.076898
630,630,0.000000
630,680,0.075794
630,735,0.153025
630,793,0.228484
630,857,0.305630
630,925,0.381560
630,999,0.458122
630,1079,0.534788
630,1165,0.611134
630,1258,0.687620
630,1358,0.763818
630,1467,0.840752
630,1584,0.917235
630,1710,0.993543
630,1847,1.070396
630,1994,1.146777
630,2153,1.223312
630,2325,1.299999
630,2511,1.376801
630,2711,1.453290
630,2928,1.530156
630,3161,1.606599
630,3414,1.683478
630,3686,1.760028
630,3980,1.836668
630,4298,1.913443
630,4641,1.990137
630,5011,2.066763
630,5411,2.143488
630,5842,2.220059
630,6309,2.296900
630,6812,2.373550
630,7355,2.450190
630,7942,2.500000
630,8576,2.500000
630,9260,2.500000
630,9999,2.500000
680,0,-2.500000
680,1,-2.500000
680,2,-2.500000
680,3,-2.500000
680,4,-2.500000
680,5,-2.500000
680,6,-2.500000
680,7,-2.500000
680,8,-2.500000
680,9,-2.500000
680,10,-2.500000
680,11,-2.500000
680,12,-2.500000
680,13,-2.500000
680,14,-2.500000
680,15,-2.500000
680,16,-2.500000
680,17,-2.500000
680,19,-2.500000
680,21,-2.500000
680,22,-2.500000
680,24,-2.500000
680,26,-2.500000
680,28,-2.500000
680,31,-2.500000
680,33,-2.500000
680,36,-2.500000
680,39,-2.500000
680,42,-2.500000
680,45,-2.500000
680,49,-2.500000
680,53,-2.468975
680,57,-2.402284
680,62,-2.324725
680,67,-2.252752
680,73,-2.172709
680,78,-2.110578
680,85,-2.029609
680,92,-1.954707
680,99,-1.885028
680,107,-1.810920
680,116,-1.733628
680,125,-1.661884
680,135,-1.587776
680,146,-1.512139
680,157,-1.441822
680,170,-1.364633
680,184,-1.287672
680,199,-1.211299
680,214,-1.140347
680,232,-1.061359
680,250,-0.988155
680,270,-0.912648
680,292,-0.835687
680,315,-0.761098
680,340,-0.685874
680,368,-0.607840
680,397,-0.532967
680,429,-0.456374
680,463,-0.380951
680,500,-0.304860
680,540,-0.228633
680,583,-0.152692
680,630,-0.075794
680,680,0.000000
680,735,0.077231
680,793,0.152690
680,857,0.229836
680,925,0.305766
680,999,0.382328
680,1079,0.458994
680,1165,0.535340
680,1258,0.611826
680,1358,0.688025
680,1467,0.764958
680,1584,0.841441
680,1710,0.917750
680,1847,0.994603
680,1994,1.070983
680,2153,1.147518
680,2325,1.224205
680,2511,1.301007
680,2711,1.377497
680,2928,1.454362
680,3161,1.530805
680,3414,1.607685
680,3686,1.684234
680,3980,1.760874
680,4298,1.837649
680,4641,1.914343
680,5011,1.990969
680,5411,2.067694
680,5842,2.144265
680,6309,2.221106
680,6812,2.297756
680,7355,2.374396
680,7942,2.451131
680,8576,2.500000
680,9260,2.500000
680,9999,2.500000
735,0,-2.500000
735,1,-2.500000
735,2,-2.500000
735,3,-2.500000
735,4,-2.500000
735,5,-2.500000
735,6,-2.500000
735,7,-2.500000
735,8,-2.500000
735,9,-2.500000
735,10,-2.500000
735,11,-2.500000
735,12,-2.500000
735,13,-2.500000
735,14,-2.500000
735,15,-2.500000
735,16,-2.500000
735,17,-2.500000
735,19,-2.500000
735,21,-2.500000
735,22,-2.500000
735,24,-2.500000
735,26,-2.500000
735,28,-2.500000
735,31,-2.500000
735,33,-2.500000
735,36,-2.500000
735,39,-2.500000
735,42,-2.500000
735,45,-2.500000
735,49,-2.500000
735,53,-2.500000
735,57,-2.479515
735,62,-2.401957
735,67,-2.329984
735,73,-2.249941
735,78,-2.187809
735,85,-2.106840
735,92,-2.031939
735,99,-1.962259
735,107,-1.888151
735,116,-1.810860
735,125,-1.739116
735,135,-1.665008
735,146,-1.589370
735,157,-1.519054
735,170,-1.441864
735,184,-1.364903
735,199,-1.288530
735,214,-1.217578
735,232,-1.138590
735,250,-1.065387
735,270,-0.989879
735,292,-0.912918
735,315,-0.838329
735,340,-0.763106
735,368,-0.685072
735,397,-0.610198
735,429,-0.533606
735,463,-0.458182
735,500,-0.382092
735,540,-0.305864
735,583,-0.229923
735,630,-0.153025
735,680,-0.077231
735,735,0.000000
735,793,0.075458
735,857,0.152605
735,925,0.228534
735,999,0.305097
735,1079,0.381763
735,1165,0.458109
735,1258,0.534595
735,1358,0.610793
735,1467,0.687727
735,1584,0.764210
735,1710,0.840518
735,1847,0.917371
735,1994,0.993752
735,2153,1.070287
735,2325,1.146973
735,2511,1.223775
735,2711,1.300265
735,2928,1.377131
735,3161,1.453574
735,3414,1.530453
735,3686,1.607003
735,3980,1.683642
735,4298,1.760418
735,4641,1.837112
735,5011,1.913738
735,5411,1.990463
735,5842,2.067034
735,6309,2.143874
735,6812,2.220525
735,7355,2.297165
735,7942,2.373900
735,8576,2.450656
735,9260,2.500000
735,9999,2.500000
793,0,-2.500000
793,1,-2.500000
793,2,-2.500000
793,3,-2.500000
793,4,-2.500000
793,5,-2.500000
793,6,-2.500000
793,7,-2.500000
793,8,-2.500000
793,9,-2.500000
793,10,-2.500000
793,11,-2.500000
793,12,-2.500000
793,13,-2.500000
793,14,-2.500000
793,15,-2.500000
793,16,-2.500000
793,17,-2.500000
793,19,-2.500000
793,21,-2.500000
793,22,-2.500000
793,24,-2.500000
793,26,-2.500000
793,28,-2.500000
793,31,-2.500000
793,33,-2.500000
793,36,-2.500000
793,39,-2.500000
793,42,-2.500000
793,45,-2.500000
793,49,-2.500000
793,53,-2.500000
793,57,-2.500000
793,62,-2.477416
793,67,-2.405442
793,73,-2.325400
793,78,-2.263268
793,85,-2.182299
793,92,-2.107398
793,99,-2.037718
793,107,-1.963610
793,116,-1.886318
793,125,-1.814574
793,135,-1.740466
793,146,-1.664829
793,157,-1.594512
793,170,-1.517323
793,184,-1.440362
793,199,-1.363989
793,214,-1.293037
793,232,-1.214048
793,250,-1.140845
793,270,-1.065337
793,292,-0.988376
793,315,-0.913788
793,340,-0.838564
793,368,-0.760530
793,397,-0.685657
793,429,-0.609064
793,463,-0.533640
793,500,-0.457550
793,540,-0.381323
793,583,-0.305382
793,630,-0.228484
793,680,-0.152690
793,735,-0.075458
793,793,0.000000
793,857,0.077147
793,925,0.153076
793,999,0.229639
793,1079,0.306305
793,1165,0.382650
793,1258,0.459137
793,1358,0.535335
793,1467,0.612269
793,1584,0.688752
793,1710,0.765060
793,1847,0.841913
793,1994,0.918294
793,2153,0.994829
793,2325,1.071515
793,2511,1.148317
793,2711,1.224807
793,2928,1.301672
793,3161,1.378116
793,3414,1.454995
793,3686,1.531544
793,3980,1.608184
793,4298,1.684959
793,4641,1.761653
793,5011,1.838279
793,5411,1.915004
793,5842,1.991575
793,6309,2.068416
793,6812,2.145066
793,7355,2.221707
793,7942,2.298441
793,8576,2.375197
793,9260,2.451891
793,9999,2.500000
857,0,-2.500000
857,1,-2.500000
857,2,-2.500000
857,3,-2.500000
857,4,-2.500000
857,5,-2.500000
857,6,-2.500000
857,7,-2.500000
857,8,-2.500000
857,9,-2.500000
857,10,-2.500000
857,11,-2.500000
857,12,-2.500000
857,13,-2.500000
857,14,-2.500000
857,15,-2.500000
857,16,-2.500000
857,17,-2.500000
857,19,-2.500000
857,21,-2.500000
857,22,-2.500000
857,24,-2.500000
857,26,-2.500000
857,28,-2.500000
857,31,-2.500000
857,33,-2.500000
857,36,-2.500000
857,39,-2.500000
857,42,-2.500000
857,45,-2.500000
857,49,-2.500000
857,53,-2.500000
857,57,-2.500000
857,62,-2.500000
857,67,-2.482589
857,73,-2.402546
857,78,-2.340415
857,85,-2.259446
857,92,-2.184544
857,99,-2.114864
857,107,-2.040756
857,116,-1.963465
857,125,-1.891721
857,135,-1.817613
857,146,-1.741975
857,157,-1.671659
857,170,-1.594469
857,184,-1.517508
857,199,-1.441135
857,214,-1.370184
857,232,-1.291195
857,250,-1.217992
857,270,-1.142484
857,292,-1.065523
857,315,-0.990934
857,340,-0.915711
857,368,-0.837677
857,397,-0.762803
857,429,-0.686211
857,463,-0.610787
857,500,-0.534697
857,540,-0.458469
857,583,-0.382528
857,630,-0.305630
857,680,-0.229836
857,735,-0.152605
857,793,-0.077147
857,857,0.000000
857,925,0.075929
857,999,0.152492
857,1079,0.229158
857,1165,0.305504
857,1258,0.381990
857,1358,0.458188
857,1467,0.535122
857,1584,0.611605
857,1710,0.687913
857,1847,0.764766
857,1994,0.841147
857,2153,0.917682
857,2325,0.994368
857,2511,1.071170
857,2711,1.147660
857,2928,1.224526
857,3161,1.300969
857,3414,1.377848
857,3686,1.454397
857,3980,1.531037
857,4298,1.607812
857,4641,1.684507
857,5011,1.761133
857,5411,1.837858
857,5842,1.914429
857,6309,1.991269
857,6812,2.067920
857,7355,2.144560
857,7942,2.221295
857,8576,2.298050
857,9260,2.374744
857,9999,2.451485
925,0,-2.500000
925,1,-2.500000
925,2,-2.500000
925,3,-2.500000
925,4,-2.500000
925,5,-2.500000
925,6,-2.500000
925,7,-2.500000
925,8,-2.500000
925,9,-2.500000
925,10,-2.500000
925,11,-2.500000
925,12,-2.500000
925,13,-2.500000
925,14,-2.500000
925,15,-2.500000
925,16,-2.500000
925,17,-2.500000
925,19,-2.500000
925,21,-2.500000
925,22,-2.500000
925,24,-2.500000
925,26,-2.500000
925,28,-2.500000
925,31,-2.500000
925,33,-2.500000
925,36,-2.500000
925,39,-2.500000
925,42,-2.500000
925,45,-2.500000
925,49,-2.500000
925,53,-2.500000
925,57,-2.500000
925,62,-2.500000
925,67,-2.500000
925,73,-2.478476
925,78,-2.416344
925,85,-2.335375
925,92,-2.260474
925,99,-2.190794
925,107,-2.116686
925,116,-2.039394
925,125,-1.967650
925,135,-1.893542
925,146,-1.817905
925,157,-1.747588
925,170,-1.670399
925,184,-1.593438
925,199,-1.517065
925,214,-1.446113
925,232,-1.367124
925,250,-1.293921
925,270,-1.218413
925,292,-1.141452
925,315,-1.066864
925,340,-0.991640
925,368,-0.913606
925,397,-0.838732
925,429,-0.762140
925,463,-0.686716
925,500,-0.610626
925,540,-0.534399
925,583,-0.458458
925,630,-0.381560
925,680,-0.305766
925,735,-0.228534
925,793,-0.153076
925,857,-0.075929
925,925,0.000000
925,999,0.076563
925,1079,0.153229
925,1165,0.229574
925,1258,0.306061
925,1358,0.382259
925,1467,0.459193
925,1584,0.535676
925,1710,0.611984
925,1847,0.688837
925,1994,0.765218
925,2153,0.841753
925,2325,0.918439
925,2511,0.995241
925,2711,1.071731
925,2928,1.148596
925,3161,1.225040
925,3414,1.301919
925,3686,1.378468
925,3980,1.455108
925,4298,1.531883
925,4641,1.608577
925,5011,1.685203
925,5411,1.761928
925,5842,1.838499
925,6309,1.915340
925,6812,1.991990
925,7355,2.068631
925,7942,2.145365
925,8576,2.222121
925,9260,2.298815
925,9999,2.375556
999,0,-2.500000
999,1,-2.500000
999,2,-2.500000
999,3,-2.500000
999,4,-2.500000
999,5,-2.500000
999,6,-2.500000
999,7,-2.500000
999,8,-2.500000
999,9,-2.500000
999,10,-2.500000
999,11,-2.500000
999,12,-2.500000
999,13,-2.500000
999,14,-2.500000
999,15,-2.500000
999,16,-2.500000
999,17,-2.500000
999,19,-2.500000
999,21,-2.500000
999,22,-2.500000
999,24,-2.500000
999,26,-2.500000
999,28,-2.500000
999,31,-2.500000
999,33,-2.500000
999,36,-2.500000
999,39,-2.500000
999,42,-2.500000
999,45,-2.500000
999,49,-2.500000
999,53,-2.500000
999,57,-2.500000
999,62,-2.500000
999,67,-2.500000
999,73,-2.500000
999,78,-2.492907
999,85,-2.411938
999,92,-2.337036
999,99,-2.267356
999,107,-2.193248
999,116,-2.115957
999,125,-2.044213
999,135,-1.970105
999,146,-1.894467
999,157,-1.824151
999,170,-1.746961
999,184,-1.670000
999,199,-1.593627
999,214,-1.522676
999,232,-1.443687
999,250,-1.370484
999,270,-1.294976
999,292,-1.218015
999,315,-1.143426
999,340,-1.068203
999,368,-0.990169
999,397,-0.915295
999,429,-0.838703
999,463,-0.763279
999,500,-0.687189
999,540,-0.610962
999,583,-0.535020
999,630,-0.458122
999,680,-0.382328
999,735,-0.305097
999,793,-0.229639
999,857,-0.152492
999,925,-0.076563
999,999,0.000000
999,1079,0.076666
999,1165,0.153012
999,1258,0.229498
999,1358,0.305696
999,1467,0.382630
999,1584,0.459113
999,1710,0.535421
999,1847,0.612274
999,1994,0.688655
999,2153,0.765190
999,2325,0.841876
999,2511,0.918678
999,2711,0.995168
999,2928,1.072034
999,3161,1.148477
999,3414,1.225356
999,3686,1.301905
999,3980,1.378545
999,4298,1.455320
999,4641,1.532015
999,5011,1.608641
999,5411,1.685366
999,5842,1.761937
999,6309,1.838777
999,6812,1.915427
999,7355,1.992068
999,7942,2.068802
999,8576,2.145558
999,9260,2.222252
999,9999,2.298993
1079,0,-2.500000
1079,1,-2.500000
1079,2,-2.500000
1079,3,-2.500000
1079,4,-2.500000
1079,5,-2.500000
1079,6,-2.500000
1079,7,-2.500000
1079,8,-2.500000
1079,9,-2.500000
1079,10,-2.500000
1079,11,-2.500000
1079,12,-2.500000
1079,13,-2.500000
1079,14,-2.500000
1079,15,-2.500000
1079,16,-2.500000
1079,17,-2.500000
1079,19,-2.500000
1079,21,-2.500000
1079,22,-2.500000
1079,24,-2.500000
1079,26,-2.500000
1079,28,-2.500000
1079,31,-2.500000
1079,33,-2.500000
1079,36,-2.500000
1079,39,-2.500000
1079,42,-2.500000
1079,45,-2.500000
1079,49,-2.500000
1079,53,-2.500000
1079,57,-2.500000
1079,62,-2.500000
1079,67,-2.500000
1079,73,-2.500000
1079,78,-2.500000
1079,85,-2.488604
1079,92,-2.413702
1079,99,-2.344022
1079,107,-2.269914
1079,116,-2.192623
1079,125,-2.120879
1079,135,-2.046771
1079,146,-1.971133
1079,157,-1.900817
1079,170,-1.823627
1079,184,-1.746666
1079,199,-1.670293
1079,214,-1.599341
1079,232,-1.520353
1079,250,-1.447150
1079,270,-1.371642
1079,292,-1.294681
1079,315,-1.220092
1079,340,-1.144869
1079,368,-1.066835
1079,397,-0.991961
1079,429,-0.915369
1079,463,-0.839945
1079,500,-0.763855
1079,540,-0.687627
1079,583,-0.611686
1079,630,-0.534788
1079,680,-0.458994
1079,735,-0.381763
1079,793,-0.306305
1079,857,-0.229158
1079,925,-0.153229
1079,999,-0.076666
1079,1079,0.000000
1079,1165,0.076346
1079,1258,0.152832
1079,1358,0.229030
1079,1467,0.305964
1079,1584,0.382447
1079,1710,0.458755
1079,1847,0.535608
1079,1994,0.611989
1079,2153,0.688524
1079,2325,0.765210
1079,2511,0.842012
1079,2711,0.918502
1079,2928,0.995368
1079,3161,1.071811
1079,3414,1.148690
1079,3686,1.225240
1079,3980,1.301879
1079,4298,1.378655
1079,4641,1.455349
1079,5011,1.531975
1079,5411,1.608700
1079,5842,1.685271
1079,6309,1.762111
1079,6812,1.838762
1079,7355,1.915402
1079,7942,1.992137
1079,8576,2.068893
1079,9260,2.145586
1079,9999,2.222327
1165,0,-2.500000
1165,1,-2.500000
1165,2,-2.500000
1165,3,-2.500000
1165,4,-2.500000
1165,5,-2.500000
1165,6,-2.500000
1165,7,-2.500000
1165,8,-2.500000
1165,9,-2.500000
1165,10,-2.500000
1165,11,-2.500000
1165,12,-2.500000
1165,13,-2.500000
1165,14,-2.500000
1165,15,-2.500000
1165,16,-2.500000
1165,17,-2.500000
1165,19,-2.500000
1165,21,-2.500000
1165,22,-2.500000
1165,24,-2.500000
1165,26,-2.500000
1165,28,-2.500000
1165,31,-2.500000
1165,33,-2.500000
1165,36,-2.500000
1165,39,-2.500000
1165,42,-2.500000
1165,45,-2.500000
1165,49,-2.500000
1165,53,-2.500000
1165,57,-2.500000
1165,62,-2.500000
1165,67,-2.500000
1165,73,-2.500000
1165,78,-2.500000
1165,85,-2.500000
1165,92,-2.490048
1165,99,-2.420368
1165,107,-2.346260
1165,116,-2.268968
1165,125,-2.197225
1165,135,-2.123117
1165,146,-2.047479
1165,157,-1.977163
1165,170,-1.899973
1165,184,-1.823012
1165,199,-1.746639
1165,214,-1.675687
1165,232,-1.596699
1165,250,-1.523495
1165,270,-1.447988
1165,292,-1.371027
1165,315,-1.296438
1165,340,-1.221215
1165,368,-1.143181
1165,397,-1.068307
1165,429,-0.991714
1165,463,-0.916291
1165,500,-0.840201
1165,540,-0.763973
1165,583,-0.688032
1165,630,-0.611134
1165,680,-0.535340
1165,735,-0.458109
1165,793,-0.382650
1165,857,-0.305504
1165,925,-0.229574
1165,999,-0.153012
1165,1079,-0.076346
1165,1165,0.000000
1165,1258,0.076486
1165,1358,0.152684
1165,1467,0.229618
1165,1584,0.306101
1165,1710,0.382409
1165,1847,0.459262
1165,1994,0.535643
1165,2153,0.612178
1165,2325,0.688865
1165,2511,0.765667
1165,2711,0.842156
1165,2928,0.919022
1165,3161,0.995465
1165,3414,1.072344
1165,3686,1.148894
1165,3980,1.225534
1165,4298,1.302309
1165,4641,1.379003
1165,5011,1.455629
1165,5411,1.532354
1165,5842,1.608925
1165,6309,1.685766
1165,6812,1.762416
1165,7355,1.839056
1165,7942,1.915791
1165,8576,1.992547
1165,9260,2.069240
1165,9999,2.145981
1258,0,-2.500000
1258,1,-2.500000
1258,2,-2.500000
1258,3,-2.500000
1258,4,-2.500000
1258,5,-2.500000
1258,6,-2.500000
1258,7,-2.500000
1258,8,-2.500000
1258,9,-2.500000
1258,10,-2.500000
1258,11,-2.500000
1258,12,-2.500000
1258,13,-2.500000
1258,14,-2.500000
